15	1
15	1
15	1
15	1
15	1
15	1
15	1
9	1
9	1
9	1
9	1
15	1
9	1
15	1
9	1
15	1
15	1
9	1
9	1
9	1
9	1
9	1
9	1
15	1
15	1
15	1
15	1
15	1
9	1
9	1
15	1
15	1
15	1
15	1
15	1
9	1
15	1
9	1
15	1
9	1
9	1
15	1
15	1
9	1
9	1
9	1
9	1
15	1
15	1
15	1
15	1
9	1
9	1
15	1
15	1
9	1
9	1
9	1
15	1
9	1
9	1
9	1
9	1
9	1
15	1
15	1
9	1
9	1
9	1
9	1
9	1
9	1
15	1
15	1
9	1
9	1
9	1
9	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
9	1
9	1
9	1
9	1
9	1
9	1
15	1
9	1
9	1
15	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
15	1
9	1
15	1
15	1
9	1
15	1
9	1
9	1
15	1
9	1
9	1
15	1
9	1
9	1
9	1
9	1
15	1
15	1
15	1
15	1
9	1
9	1
9	1
9	1
9	1
15	1
9	1
9	1
9	1
15	1
9	1
15	1
9	1
9	1
9	1
15	1
9	1
9	1
9	1
9	1
15	1
15	1
15	1
9	1
9	1
9	1
9	1
15	1
9	1
9	1
15	1
9	1
9	1
15	1
9	1
15	1
15	1
15	1
9	1
9	1
9	1
9	1
9	1
9	1
15	1
9	1
9	1
15	1
15	1
9	1
15	1
15	1
15	1
15	1
15	1
9	1
15	1
15	1
9	1
9	1
9	1
15	1
6	1
15	1
15	1
15	1
15	1
15	1
9	1
15	1
9	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
9	1
9	1
9	1
6	1
9	1
15	1
9	1
15	1
15	1
9	1
9	1
9	1
15	1
15	1
9	1
15	1
9	1
15	1
9	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
15	1
15	1
15	1
15	1
9	1
9	1
15	1
15	1
9	1
15	1
9	1
15	1
15	1
15	1
15	1
9	1
15	1
15	1
9	1
15	1
15	1
15	1
15	1
15	1
9	1
15	1
9	1
15	1
15	1
15	1
9	1
9	1
9	1
15	1
9	1
9	1
15	1
15	1
13	1
15	1
9	1
15	1
9	1
9	1
9	1
9	1
15	1
9	1
9	1
15	1
9	1
15	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
9	1
15	1
9	1
15	1
15	1
15	1
9	1
15	1
9	1
15	1
15	1
9	1
15	1
9	1
15	1
9	1
15	1
9	1
9	1
15	1
9	1
15	1
9	1
15	1
9	1
15	1
15	1
9	1
15	1
